Date,1/N_Ret,1/N_TO,MinVar_Ret,MinVar_TO,NominalCVaR_Ret,NominalCVaR_TO,FiniteRegime_Ret,FiniteRegime_TO,RobustSIP_Ret,RobustSIP_TO
1997-08-25,-0.006658848214726528,0.013087254363904875,-0.0041133952020530416,0.07294763514157701,0.000567235876558495,0.14763313203558176,-0.006811642416028396,0.05627636420203495,0.003179365472210196,0.07627201793914769
1997-09-24,0.027718818847643153,0.015885659709448906,0.028707040789999236,0.07286618941311399,0.012514080648327135,0.09062682482853852,0.024213835630138777,0.18062224223926215,0.02386229601758134,0.28311135504748264
1997-10-23,2.4024735869182943e-5,0.012819459642237765,0.006286951025186863,0.06786379460918779,0.001243868599562768,0.15353808586732356,0.007593119306319148,0.044709523909862166,-0.0014629190237167567,0.14728954709908199
1997-11-21,-0.011300608375072043,0.016443760459252398,-0.019069029986601933,0.05852004439094842,-0.03266546404541581,0.24593741989497284,-0.032745642840589444,0.11122027612452798,-0.02395194533560749,0.05560113846423005
1997-12-24,-0.028843110831410237,0.02179712337381433,-0.01862452894328142,0.0976938123879368,-0.02327079221819607,0.21672716399846637,-0.01979752931466992,0.24785638004352495,0.003374145640835652,0.702918753933973
1998-01-27,0.020995496393907926,0.020887798580932444,-0.0011476748522427339,0.13477115230939102,0.01018642955165617,0.21525167740065512,-0.004715118706740328,0.2668322576572004,0.00811210271128219,0.01542422054641921
1998-02-26,0.07915932502484843,0.014145035202386975,0.06647657724706826,0.10114192372165125,0.05260002545270457,0.16490320421304985,0.06304005561293664,0.28655733030973174,0.0495495420034252,0.16149054022574716
1998-03-27,0.05062225398157057,0.016165741861627857,0.04813720719900438,0.13286140028879276,0.05871835257982888,0.10611696670342957,0.048447289006703094,0.1883523303829955,0.06331880844209699,0.1592498545297955
1998-04-28,-0.00879358237933221,0.011031855707564897,-0.011498160180626523,0.0677201164449324,-0.017958652720645746,0.0977107423518378,-0.01990020046589942,0.12370355158071172,-0.01724837748276941,0.051866956757512794
1998-05-28,-0.0007798470809762686,0.012047224791576418,-0.00013954681854390724,0.11229182860718698,0.00846473391964125,0.08976010817446722,0.01380267380771958,0.30744342772161914,0.016813338191989297,0.10498238253805968
1998-06-26,0.00381580132626761,0.01600103406559327,0.012229343018164538,0.07485209183726546,0.014494287682892421,0.11844456372410113,0.022510086466517743,0.37581559054201547,0.028867934588206426,0.14754351878069996
1998-07-28,-0.01898554459213998,0.018907500478515044,-0.029456585803579273,0.09218745767484267,-0.019073488045736012,0.13436221820613248,-0.006992087422821209,0.09293765523510986,-0.012094163584610533,0.07052229551181416
1998-08-26,-0.06561900781870364,0.016342944709067067,-0.04887699507446252,0.11601319138875506,-0.05136892850108018,0.09028228354198446,-0.045720699485785325,0.22130390717905132,-0.05587237286648881,0.025153583345742563
1998-09-25,-0.04363268714691101,0.021506461549824652,-0.02253353444572504,0.13433089656101632,-0.0398458815871424,0.1381033437485124,-0.05113742938546548,0.11421262358954457,-0.07262769723886386,0.3953653758093109
1998-10-26,0.037641579029752924,0.029919488740682117,0.019572674255259336,0.15356069309712292,0.026380479160040524,0.3480541212218229,0.02803638924823808,0.4609687361669213,0.02686097076288794,0.595629013359095
1998-11-24,0.09100981902529488,0.017152000601742927,0.06372625187696404,0.1286195498258811,0.05891300007850547,0.19017301365548406,0.06933250790313078,0.22396961979615215,0.05628524962917057,0.0957306048461484
1998-12-24,0.004934934434167974,0.015522368645166797,0.0033349811197839886,0.059946459144020116,0.012172384350353574,0.09601837269439163,-0.014109228156183165,0.03696314980412915,-0.027348185056774485,0.09500427311058413
1999-01-27,0.017891231231071447,0.022260056514343884,-0.017342792434842446,0.10922485696957995,-0.02070491158878264,0.1220214019830444,-0.03832701681526014,0.20710177678436043,-0.054441796029891756,0.026885085150267427
1999-02-26,-0.007572308085885112,0.025435219507993465,-0.016740492573845866,0.06473846293015867,-0.016545022292811584,0.16425672623261214,-0.029754292888604542,0.06068929689018608,-0.04189531192279013,0.16653317481048466
1999-03-29,0.04275327011960158,0.020549098949362556,0.022456964262896745,0.10106627423726455,0.02251430059800164,0.2100188722592391,0.04067520643243195,0.13455642804449028,0.0479163854778536,0.16888325024965795
1999-04-28,0.07235259702425059,0.019611167736051482,0.060430356540861305,0.14582598875008213,0.06398107122584956,0.2251775772016969,0.036127838472868386,0.20841740002507994,0.04848336504473291,0.17391141149628286
1999-05-27,-0.031823788025699545,0.03151655161118021,-0.015077978060523073,0.072557170276594,-0.012537193380958446,0.09541945025333297,-0.01608995811606319,0.17028115177699127,-0.0012208691264846642,0.17773309664347903
1999-06-28,0.019892934795406006,0.017376975213853535,0.005512571377956603,0.0887553471492236,-0.0004224491798823551,0.12628829846908962,0.01369527306337806,0.20573491661277038,0.015950870633513782,0.09547351756074896
1999-07-28,0.0018433284423312202,0.017155410103537633,-0.005299010453633222,0.09336390142310236,-0.011143195937387324,0.1650397196244443,-0.012940560088241118,0.11680567900989249,-0.0038174430326003736,0.10602228609160912
1999-08-26,-0.013053195559321143,0.017811732269427116,-0.018474063403780622,0.07967015472028495,-0.018030770037976707,0.09877350904574543,-0.02004950403170431,0.04784196698099528,-0.013653016284685357,0.07199048736912053
1999-09-27,-0.06461138225668092,0.01656842125515926,-0.049725147268908094,0.06719655260024286,-0.051109714525962205,0.08184797769357209,-0.04635152611073437,0.049324005844813855,-0.07301267286943496,0.12239098101378906
1999-10-26,-0.01419275337815049,0.020698074622216806,-0.014897299685842155,0.06897774443400402,-0.019401051131514194,0.1923159181145876,-0.0376659948596171,0.13360263344676893,-0.02979269358330374,0.027078740237904464
1999-11-24,0.0715234735740934,0.023077145276810398,0.04089136167730137,0.06686934111374303,0.03674269871956528,0.045595854473039765,0.053089031167754916,0.08046793392708695,0.028484048844397036,0.07292028268379816
1999-12-27,0.01643805926240699,0.024114303859677652,0.0006865463192726801,0.04505244449547967,-0.0003135787242130578,0.16015883561998182,-0.024314073138224694,0.09312352271877765,-0.004367052418560844,0.13045873298445998
2000-01-27,-0.00966250375566536,0.026675591147558776,-0.001002150082478934,0.07100087393584248,-0.018596189878872346,0.04637403925822171,-0.010139639214143181,0.09211421356458756,-0.02585942505277608,0.055916443650355356
2000-02-28,-0.0581351965130885,0.028188916507448387,-0.0625184166930636,0.06932354063285401,-0.06957118261919713,0.19386588901270255,-0.06656081045485637,0.08712312700728943,-0.05602001502150267,0.16273584989800766
2000-03-28,0.06977640046167255,0.026969851206310725,0.05503013627424518,0.1014668884979459,0.05430278488681959,0.22476797361361714,0.08181847050180321,0.09340212147537579,0.07768871479226734,0.021067931637936667
2000-04-27,0.021508660577920093,0.029542004062043506,0.004160041606274467,0.07562144783713755,0.0158729980483479,0.15590207061583966,0.023236902309956974,0.08525319968447875,0.025543147316157894,0.05634438689630804
2000-05-26,-0.026550221528565857,0.035607790534756135,-0.004824827900075592,0.10057979423110538,0.013282072353617122,0.1850816698942737,0.023171727662815583,0.22881353486162312,0.04081708684416378,0.23221443335460001
2000-06-27,0.02060713816976009,0.03618540200925836,0.00650499839893764,0.06705630278797559,0.0024880815260607753,0.057877590537830856,-0.0010839195009542549,0.09122366139118135,0.029886713647103852,0.10985441387142929
2000-07-27,0.009223178961697678,0.03156983649031592,-0.006301857434499169,0.04289882737217272,-0.0052651922486579295,0.05671173511287417,-0.014040836336753005,0.0788509921415448,-0.0130431317975048,0.07352598213558842
2000-08-25,0.053321961012191325,0.021008002259356395,0.04747182042750345,0.0708322745129627,0.04474713187581345,0.07812992291824777,0.0379435669294417,0.06791760258659273,0.09448276707029175,0.06066608831949062
2000-09-26,-0.03876879492562007,0.023465971210329544,-0.0052122427288158685,0.08653636880434007,-0.017049965192626273,0.06567794287750743,-0.00834209075142612,0.07804414258983472,-0.0328911528493401,0.052518392706056294
2000-10-25,-0.01958810273998182,0.027714438813244188,-0.02726784345430159,0.09441124407364673,-0.019873230915488677,0.05589697620558862,-0.006330414747905074,0.0908100515879496,0.0035189850934168603,0.05227830929743724
2000-11-24,0.022400950425613696,0.034930189415848883,0.032758189838861695,0.07724652590524228,0.03839134462052266,0.10013477665290438,0.04961808146058332,0.11861693644178242,0.024347958349151953,0.09836518991422052
2000-12-26,0.019530805375563346,0.026199113643705366,0.04586794564023447,0.08185794143186556,0.038957100439179666,0.15023024494597428,0.05642865874462684,0.08126732344841618,0.06622762651049433,0.07884695381807971
2001-01-26,0.030483582867000196,0.03387445384001583,-0.017932946954219844,0.04632434431036736,-0.020245420596611757,0.06253152780403826,-0.020198899388579845,0.05059185321084024,-0.04125059348517535,0.09938129961818218
2001-02-27,-0.007052484820152092,0.03363691133429888,0.031310024203531295,0.09140619543363009,0.03599804483044234,0.21954398509237708,0.040281535504500615,0.12413661125890166,0.009075579690143316,0.10526060450540145
2001-03-28,-0.06408464945982097,0.03327561702561123,-0.04847974618788424,0.05338653625524004,-0.04177098638188623,0.07301748603291605,-0.043946826017680685,0.09058190996119861,-0.04814304685355758,0.037161822759422744
2001-04-27,0.08328081002441953,0.02254025573436021,0.07341119873714577,0.0806303499831481,0.07381093794011598,0.11293930870335295,0.06885781297645069,0.1638132437003727,0.08140553714361544,0.08745704233979755
2001-05-29,0.027520881932677353,0.015365774557153593,0.029911790341127314,0.053533098583717825,0.03378060771177084,0.0618369692502036,0.03596852859527946,0.07516485693646496,0.008911910183436681,0.10760459844255327
2001-06-27,-0.0569598233648255,0.014098116847030535,-0.04374209052034206,0.04661744032175287,-0.049175597913899964,0.03265217174080555,-0.04500670601153124,0.04293789455224711,-0.0588693882303761,0.06318267893221366
2001-07-27,-0.0023383078080983356,0.019078259258217507,0.0002038299811532259,0.045269036578731506,-0.0033492854175944803,0.056833930250563464,-0.0005915793560892702,0.05156048591519531,-0.020053760534397246,0.05265735939188331
2001-08-27,-0.0007079373885317675,0.021373498755152782,0.00780853649506894,0.07276915272194107,0.014001605035787536,0.08298413551374989,0.024500315038682895,0.13090308760087604,0.012775965200690345,0.17881255890296122
2001-10-02,-0.13053798027996485,0.02109069468966722,-0.0883722830694647,0.08150136927536276,-0.09505990500214316,0.08581272664281245,-0.07732264484014477,0.08246166111906364,-0.08304899541308482,0.19211231590550792
2001-10-31,0.031968705823583514,0.039973496121011365,0.004534868158668239,0.08549418403944509,0.020595492835640855,0.1042797890480628,0.009374794777229432,0.15164367871448667,0.0022249833548264246,0.09726168675076201
2001-11-30,0.06684017908531284,0.026029512498279526,0.022870452870740018,0.03010698093936389,0.023367786296855972,0.05416939513015671,0.0268593981413225,0.01810854886912392,0.037759955200966845,0.03900633408317786
2002-01-02,0.03321429465491409,0.024359112852378375,0.03917829008171944,0.05481750109528612,0.04074183128597081,0.020755683217079053,0.03669352940943746,0.09282548372715987,0.01884229023365353,0.07132620954025086
2002-02-01,0.0005791816342117049,0.012130696010211009,0.00014412551775312284,0.0139122637848779,0.00027522683800862565,0.006286384276464581,-0.0013478879070793848,0.010287539229806294,-0.009962175555105514,0.04833727822143409
2002-03-05,0.049726242666254986,0.01910979410872823,0.045090570185343765,0.05454453374112363,0.05199772471541444,0.01850598144968387,0.04934137715354911,0.09092245514888117,0.056324463325186994,0.033798312537511935
2002-04-04,0.005128996240262882,0.01588155405549912,0.02717276501855206,0.12222967814665404,0.028664395372639016,0.05140149703372331,0.027911713236139352,0.019942652244402753,0.012687576598602956,0.0902470651136468
2002-05-03,0.002079073822764174,0.015693718164680678,0.018253335599303037,0.05385152126518914,0.023358627875285524,0.04848507098299001,0.01651017955947279,0.03651422766556547,0.0041151466457399885,0.010564945873134963
2002-06-04,-0.0357249706305629,0.024679226209188294,-0.03352478171840168,0.09276867412856063,-0.02425819805252285,0.03669175472056059,-0.02199513260265411,0.08519475898709605,-0.02846919769873761,0.06925686406326925
2002-07-03,-0.07279135234835614,0.013366090689289525,-0.07570446021312051,0.021203270622838895,-0.07253396559119972,0.01759951231681866,-0.07856059399820614,0.0442571179525275,-0.06719404564886233,0.025764897518593077
2002-08-02,-0.10759243431839062,0.02256582265426687,-0.09189057704977578,0.022267955297930943,-0.09862119422244006,0.03803763444385337,-0.09301276957655111,0.12262039819152507,-0.10847549238152926,0.03363660044480289
2002-09-03,0.021494671550485966,0.02702417216098423,0.030527579013201654,0.042576947222905406,0.031111384259155977,0.08791345752686382,0.0358791846653603,0.28029457754044756,0.04100680094493389,0.33762398349837686
2002-10-02,-0.05718369847933919,0.015507597649296708,-0.05094017094357149,0.029635648684616635,-0.05666144423494844,0.03407074336557368,-0.059006282207058613,0.055231914310781616,-0.07544629638430517,0.015295426228968331
2002-10-31,0.04263118240332203,0.02005488489281477,0.012564342540386976,0.029565496031823093,0.004234347282743317,0.04477177567150978,0.015729743982413162,0.056114872125375255,0.019160617923339035,0.07343539217316422
2002-12-02,0.06483462322977566,0.020228189209844854,0.0032361149009647967,0.041569442643403884,0.003992434276631534,0.0723417800843125,-0.006776047491492227,0.04814626150499476,0.018716156982268466,0.062029089405787774
2003-01-02,-0.008099803744379436,0.026650839708292757,0.045177467705849225,0.0349789852962123,0.04617717070222868,0.06045398753709474,0.05021856917758201,0.16678241934657834,0.05458800930092389,0.06197627536907941
2003-02-03,-0.06465621828024375,0.022038465358574736,-0.049213599174739164,0.033181968689121606,-0.04902070010054868,0.022135255146797424,-0.04849308987877202,0.06222938604208265,-0.05123951315892118,0.06278200164168429
2003-03-05,-0.03925481722502507,0.010234691106802639,-0.05742208793202963,0.035686003972969574,-0.05665587609824932,0.014209940578910908,-0.04905657022561617,0.05868886829275814,-0.033272330962393445,0.016754592288658658
2003-04-03,0.044998702870942334,0.016809148873793,0.026122620738302044,0.014737888410803762,0.02999794335488796,0.04867884128752872,0.019226506750906737,0.015101421957172389,-0.006986855757760432,0.015721554480993327
2003-05-05,0.0658101594008666,0.019236094756240996,0.05946231155470816,0.0359626687389549,0.05981493463115716,0.036671530737616656,0.048402103146622535,0.21145949846822254,0.06751522868942675,0.04593218890277499
2003-06-04,0.09348929697777171,0.012084102521222037,0.10384584720168831,0.01789383127848933,0.10030802180416643,0.025967438011531594,0.10968905405461206,0.011769399417703084,0.13008711109288093,0.01371734284518044
2003-07-03,0.0038624789538174663,0.020282523808762266,0.00997098299204603,0.022565664827377485,0.006138554423688727,0.017598082196354496,0.002561450975990377,0.02480377028456399,0.005178436026289741,0.03289832370114031
2003-08-04,0.004222525170078382,0.011377322546181453,-0.009889589682425448,0.02928876239335412,-0.008151595589453801,0.022096092462312582,-0.008945005548155607,0.015459661756891594,-0.007193701999406006,0.01824073136864195
2003-09-03,0.06089235585065518,0.02005938863807071,0.040996620016741966,0.019526362181622296,0.03782512371465117,0.017743883848027213,0.046193669941266925,0.01930504064353765,0.05009632442103086,0.030007475049210152
2003-10-02,-0.003954354584038633,0.013559815478503255,0.024831119223798673,0.01933372236816215,0.02311042101038709,0.0484993776720236,0.02352866589521438,0.05077961907087908,0.018791540807177445,0.00831554385287486
2003-10-31,0.04736290421226177,0.01299111263995037,0.03531850490528077,0.06314564158971075,0.03906800555995777,0.09775625445412137,0.03786165629839496,0.16570614520842414,0.047051392377479205,0.6638576083032653
2003-12-02,0.03619393910632291,0.014721569003995964,0.047456092511624935,0.03384522822583898,0.04990214631045433,0.050227891637204584,0.043307838963824744,0.027045905598526692,0.06496035986061506,0.08845335590949875
2004-01-02,0.04547848031299943,0.012602808291258212,0.022506245243645726,0.0685648828742342,0.02235321864983008,0.09409726727139378,0.03417516878628112,0.03658771845239287,0.022196412374063206,0.16963316663877648
2004-02-03,0.001609827412667732,0.01940557903985322,-0.0011229550301364282,0.014191335742484348,-0.007319149479080808,0.012951239217914743,-0.007888154209209769,0.01801561333261757,-0.0033547041004807683,0.03900831094837688
2004-03-04,0.04000958918204928,0.015348037684605733,0.03942871099906579,0.029877144303103814,0.04557687753432359,0.07878565919762302,0.04052274421504224,0.06919286299008273,0.03392794889781287,0.1722180843028347
2004-04-02,0.0025669226932783415,0.016115077525478284,0.01519868974062449,0.01718135312328822,0.015747222877349643,0.04625348942744016,0.014326201627981197,0.010233568022608186,0.010900364926665549,0.1866353197438574
2004-05-04,-0.01936382989842078,0.009348809607901219,-0.02382900557808054,0.013364994808635577,-0.02278847476881481,0.01047405443040421,-0.011496672718253097,0.03957471686160002,-0.03297935400060914,0.007145634101200153
2004-06-03,-0.008789296988538624,0.015379512810535952,-0.009597700926341093,0.03046507616693275,-0.008314108774032944,0.07657686306206982,-0.009487181842795617,0.024385911023044906,-0.022390902560851474,0.17443358214536683
2004-07-06,0.019007227534358226,0.009239436648446108,0.00825847405663097,0.01354296078478523,0.011050073461238184,0.04660444480089299,0.015714848201221834,0.03418172603773774,0.009808907871480078,0.01981614216557417
2004-08-04,-0.021339486647956304,0.014329076722204771,-0.019704010209519566,0.015217358791900783,-0.02166756722766707,0.011612541608772672,-0.025477844897663655,0.011243028467073096,-0.020253396290450688,0.021713018666979285
2004-09-02,0.02463658536423308,0.012311095525572299,0.03369133377101976,0.016349496922839914,0.032986167100964775,0.05810481732407104,0.03521724809140686,0.011481830226976842,0.03615537029476404,0.022762368089376084
2004-10-04,0.021819490951407353,0.008297827281719343,0.006070017499992798,0.01798156958511181,0.01214127222221375,0.011351551429150888,0.007322770106600575,0.03940852712688153,0.015607538002953879,0.011174231249645502
2004-11-02,-0.0009943715950906581,0.012469774359556719,0.0004073313682195491,0.01931914346545146,0.0008582297597444568,0.014703304002016004,-0.006100318890487142,0.05237427410067258,0.0063412025204226796,0.05874502517224031
2004-12-02,0.07260705622520762,0.012893438511359767,0.05258739409168484,0.020290461226470304,0.05699531631294686,0.024781078861606753,0.061022198205831525,0.01270387446586008,0.06746039127702107,0.009438224083401413
2005-01-03,0.012278201496902492,0.011319053089280991,0.008046940475787375,0.02186918550060285,0.005481584177676051,0.013621297515060117,0.0037658564097819984,0.01489859062253589,0.009865294015191439,0.036424713105376205
2005-02-02,0.005948586040657752,0.006803060410657175,0.018915776626258617,0.016492946072898973,0.018378606711229067,0.06066605949681006,0.023768478887371807,0.008992225978462247,0.021394088073450696,0.056240010910063434
2005-03-04,0.038074643943261266,0.013998599073526666,0.03789752543096426,0.027252240130444926,0.04939700981671068,0.08488930188767466,0.05315549065955346,0.015177665990497365,0.047836528112549945,0.014051386225189998
2005-04-05,-0.03496500039603866,0.01626630197547756,-0.029640441793839067,0.0349457766093404,-0.034032552362425396,0.03657165997382094,-0.03320051367382486,0.06090301137488782,-0.03473146212365145,0.08115795838429415
2005-05-04,-0.01992943989718996,0.0096343274456985,-0.006252475391090926,0.07055305076004491,-0.015770745675937472,0.06662521936492583,-0.014532267280168841,0.051554696680021786,-0.018859205432433718,0.025017073702755965
2005-06-03,0.024317410892993496,0.011474029485704192,0.0074603837203631816,0.031290465627767175,0.009887657122907519,0.06337934702693046,0.007347648321023662,0.017091753907380446,0.01101832937007337,0.3765717263560079
2005-07-05,0.009923984360503195,0.011492118311902291,0.0019163862647928794,0.017885431236897367,-0.001778165607073371,0.008086869275484411,0.008713903895708456,0.006254336218943659,0.006735789609146845,0.03225297495972616
2005-08-03,0.04949644420826887,0.013926188838501496,0.03601783177718295,0.020171587172527518,0.04051984525891685,0.012902758225834678,0.03695547281434333,0.01690506394222651,0.0425182109383103,0.11226906155749944
2005-09-01,-0.014812228052775274,0.014107165361882931,-0.002308866262895909,0.018185008242427764,-0.0051560524458736405,0.010117753762642368,0.009923876591926242,0.009936605324375273,-0.007863333929888083,0.024344855426405475
2005-10-03,0.011997857691738825,0.012324050105048712,0.023755774514493715,0.013834991592482549,0.026766086914094458,0.011148618339814809,0.02870466728967717,0.01062260458991042,0.026150714443745254,0.01185558498720373
2005-11-01,-0.031536398815043755,0.01321599676849343,-0.040612376485903344,0.026824029884094693,-0.03471475954707063,0.06002515497708604,-0.04239150713946089,0.018330897768990884,-0.01691234266257626,0.019850009179944117
2005-12-01,0.05946617129560708,0.01671206633610266,0.041132715710512475,0.012905644558243294,0.049307234881866426,0.04482273258307173,0.04235625685312871,0.030311363019683814,0.05030447632125267,0.018358868728262052
2006-01-03,0.005753994938345281,0.013068080725869043,0.013110740727111521,0.01927051750247065,0.013634626664190432,0.015605646017245284,0.017993820744742924,0.013336887513098581,0.018169959122982336,0.015924501704314697
2006-02-02,0.024118202154098257,0.009032457469925245,0.016366324431760403,0.018223730431633684,0.0256973695185749,0.044708514876512055,0.026507427125504874,0.012664688783397543,0.022990229070000853,0.015058303321560232
2006-03-06,0.003079685456558873,0.014988486638972426,-0.002884971838952312,0.03548432253064521,-0.006904963488004499,0.057718332803866644,-0.01254172073682343,0.016835120277352348,0.0005521043200234336,0.023407344482878217
2006-04-04,0.03393177443091466,0.010814157008540848,0.02210281163432893,0.06447532337360594,0.02850875248122452,0.02650584051345748,0.03386173739828668,0.019177433430054715,0.03598934051056003,0.015331043286426413
2006-05-04,0.026831526339933673,0.010618240530850555,0.014333012034412255,0.020241847472209383,0.009513117243290212,0.09809250850442337,0.014555110069755116,0.08591642862783164,0.01040036325695413,0.042927311524461165
2006-06-05,-0.04254379708284942,0.0174962221054858,-0.025118188830601736,0.015728632118792295,-0.03480572847476086,0.13076714371266362,-0.038716391161462374,0.17230941540054207,-0.03954442651676611,0.0532046094565254
2006-07-05,0.007299045403800036,0.01729219382147862,0.020274133769826765,0.03145338867573837,0.01964897937363116,0.1556667977283036,0.023033559954438034,0.017621657697896358,0.018525299152854106,0.047793762042510415
