State_Index,logVIX,Drawdown,Raw_VIX,Drawdown_Pct
1,3.0899782906942623,0.026595754330378713,21.97660087383722,2.659575433037871
2,3.972480240497024,0.2659575433037871,53.11610832323123,26.595754330378714
3,3.468193412038303,0.3989363149556807,32.07873700446569,39.89363149556807
