x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,Date
0.016790503003855872,0.05936552255851566,0.0,-5.921097116555473e-18,0.0,0.08327221660542443,0.0,0.0,0.01638861698155639,0.0,0.0,0.0,0.0,0.0,9.844637532132061e-18,0.06028956139666244,0.13426957071424422,0.0,0.15,0.15,0.0,0.09242632668799129,0.0,0.0,0.0,0.15,0.0,0.0,0.0871976820517497,4.3751271933659655e-20,1995-01-26
0.0028280871150734178,0.08471462116040403,0.0,0.0,0.0,0.07135195163160499,0.0,0.0,0.015854264981151618,0.0,0.0,0.0,0.0,0.0,9.644757632605319e-18,0.02191181332320437,0.10244352466408706,0.0,0.15,0.15,0.0,0.10260291734233064,0.0,0.0,1.821092070247735e-18,0.15,-1.8300505796630055e-18,0.0,0.14829281978214381,0.0,1995-02-27
0.033620968153777964,0.07260440311429563,0.0,0.0,0.0,0.10518103995549964,0.0,0.0,0.0015953418629712467,0.0,1.4626016838734686e-19,0.0,0.0,0.0,0.0,0.02370603164817961,0.11480119216636567,0.0,0.15,0.15000000000000002,0.0,0.035767277868489725,0.0,0.012723745230420538,0.0,0.15,1.904012938569614e-18,0.0,0.15,0.0,1995-03-28
0.04149267115174566,0.04027759672413028,0.0,0.0088974007440538,0.0,0.08856576171716185,0.0,0.015005159712092344,0.03340709523970331,0.0,0.0,0.0,0.0,0.0,0.0,0.011808184778500872,0.13334967715680046,0.0,0.15,0.15,0.0,0.02719645277581141,0.0,4.7154897898105936e-20,3.0739990189214833e-18,0.15,-2.514869139920561e-18,0.0,0.15,2.6430700920453166e-19,1995-04-27
0.05526872229367552,0.01922131486191836,1.31555178314926e-20,0.0,0.0017839928354232944,0.07391569067394785,0.0,0.004820383511382579,0.04814013740766776,-7.658118008728343e-20,0.0,0.0,0.0,0.0,4.735557225583508e-18,0.04514774779957865,0.14010085416701965,-6.692743214621173e-20,0.15,0.15,0.0,0.002710532981753055,0.0,0.00889062346763322,1.7342715690329013e-18,0.15,-1.2597325964594955e-18,0.0,0.15000000000000002,0.0,1995-05-26
0.043181678071419996,0.025667876427539513,0.0,0.0,0.005473908024948001,0.080592836557107,0.0,8.052677548517201e-20,0.05772867675066327,0.0,0.0,0.0,0.0,0.0,-3.747131092291852e-18,0.04263682986812772,0.138192319965808,0.0,0.15,0.15,0.0,0.005453588810062318,0.0,0.0010722855243241454,4.39513157591269e-18,0.15,0.0,0.0,0.15,0.0,1995-06-27
0.02933941855411357,0.05165235896923772,0.0,0.0,0.0,0.04406705709650976,0.0,-5.007740243844887e-19,0.06015858215287646,0.0,0.0,-2.495833543908833e-19,0.0,0.0,-3.421374119500144e-18,0.05532699055444344,0.13468438134095007,0.0,0.15,0.15,0.0,0.02477121133186899,0.0,4.237438782478864e-20,-6.396383845963032e-18,0.15,0.0,0.0,0.15,0.0,1995-07-27
0.012867067434813449,0.03703172100724187,0.0,0.0048869228930368295,0.027610114800007423,0.0007068515449412436,0.0,0.0,0.030815909965905035,0.0,0.0,2.1070734204495437e-19,-1.2490061412487335e-18,0.0,0.0,0.08467913322854169,0.12740254277542643,0.0,0.15,0.15,0.038965696380958786,0.035034039969127184,0.0,6.8312659701484245e-18,0.0,0.15,-4.971435338370716e-18,0.0,0.15,0.0,1995-08-25
0.0,0.0300020863370226,-1.8194267935481666e-19,0.036956739834895426,0.01658920130417662,0.019394930192996845,0.0,0.0,0.05081188313218114,9.499397760538932e-20,0.0,0.0,0.0,0.0,0.0,0.07438386295313773,0.11938371212163466,-1.5411268247710583e-19,0.0898923592610989,0.15,0.07927402615977093,0.033311198703085104,1.519749308952966e-19,0.0,0.0,0.15,0.0,0.0,0.15,0.0,1995-09-26
0.0,0.050987135524542225,7.022383430946073e-19,0.013312838145291902,0.024652805114896887,0.0466001927981173,0.0,0.0,0.02917852300853163,0.0415074829152273,0.0,0.0,0.0,0.0,0.0,0.1106798024582206,0.11479014629757087,0.0,0.0761322649603648,0.15,0.030078893958447653,0.012079914818788687,-2.6343126909852397e-18,0.0,0.0,0.15,0.0,0.0,0.15,0.0,1995-10-25
0.0,0.006902871105681981,0.0,0.0,0.09309712889431794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,1995-11-24
0.010974786915308482,0.040242449424399994,-1.3761454708155331e-18,0.0,0.037163790201627404,0.052302360383496005,0.0,0.0,0.0,0.03295746930846041,0.0,0.0,0.0,0.0,0.0,0.1067206361065788,0.12284105381235627,-6.612756212201239e-19,0.10588615283148828,0.15,0.040911301016284304,2.0039140528728767e-18,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.0,1995-12-26
0.015516153230878606,0.03509329857111856,1.086686507502961e-18,0.0,0.0347327267779028,0.03352620067901706,0.0,0.00243870442414018,0.0,0.02798889643824466,0.0,0.0,0.0,0.0,0.0,0.10072735707583476,0.12378765691994437,0.0,0.11737151716985153,0.15,0.058817488713067266,9.132147429954922e-19,0.0,0.0,0.0,0.15,0.0,0.0,0.15,-8.62560128868456e-19,1996-01-25
0.04990698167936066,0.01613996179935798,0.0,0.0,0.06574922449449763,0.03161490627767596,0.0,0.0064377470784802646,0.0,0.034259142599525096,0.0,2.6786728445550044e-19,0.0,0.0,0.0,0.06437233550603422,0.1260983681914995,0.014782086144774456,0.1293197121368748,0.15,0.08329422281619249,0.0,0.0,0.0,0.0,0.15,0.0,-1.0705689761449564e-18,0.07802531127572683,0.0,1996-02-26
0.040187890999628315,0.024842934057136522,-1.7214988180556565e-18,0.0,0.0684757527739842,0.02768675643446588,0.0,0.0,0.0,0.027715251696109614,5.65830549210059e-18,-6.779383625637361e-19,0.0,0.0,0.0,0.07414760112545137,0.12417532675098646,0.007641756724771927,0.13041065101295102,0.15,0.0709089025641172,-1.7087300856045615e-18,0.0,-2.8902961705163934e-18,0.0,0.15,0.0,0.0,0.10380717586039744,0.0,1996-03-26
0.04644961667731664,0.0226699537728688,0.0,0.0,0.06918629567991852,0.029238134293733065,0.0,0.0017474197693525405,0.018007446300747226,0.04235628343883783,2.4243781671198954e-18,0.0,0.0,0.0,0.0,0.06832801085087818,0.12419573731861727,0.009885273757869033,0.1289736827251495,0.15,0.0609396233931658,0.0,0.0,1.5400704449117905e-18,0.0,0.15,0.0,0.0,0.07802252202154548,0.0,1996-04-25
0.032238707186101175,0.031011424611434326,-4.026699605519167e-18,0.0,0.05909076842335143,0.03582590383367847,0.0,0.00357457338202007,0.03102544353298643,0.03305235314061169,0.0,4.595911757346359e-19,0.0,0.0,0.0,0.0634946601194348,0.12571056787504117,0.009392648774554518,0.12275887403668649,0.15,0.06038273247030413,-3.5888491080929935e-18,0.0,-1.0796449685667714e-19,0.0,0.15,0.0,0.0,0.09244134261379491,0.0,1996-05-24
0.02829612150153692,0.04539916923783863,0.0,0.0,0.04763882171047257,0.03356266677874283,0.0,0.0,0.03473391982685877,0.030767839464606758,-2.9962965339218503e-18,2.390706095336921e-19,0.0,0.0,0.0,0.06586344953437366,0.12748772082983245,0.00922306225445307,0.1199799758252315,0.15,0.06237817407735734,2.1193112490408733e-18,0.0,-1.4812515230368737e-18,0.0,0.15,0.0,0.0,0.09466907895869543,0.0,1996-06-25
0.025380376111177827,0.04318128879773075,-5.483685273904697e-18,0.0,0.058553348088545926,0.04833879210655266,0.0,0.0,0.03516345304926183,0.024819208869130024,0.0,-1.2191066497486466e-18,0.0,0.0,0.0,0.06619079086015606,0.1214584957976791,0.012455095967566304,0.12187595371301398,0.15,0.05067328489481871,-1.1358932422338908e-17,0.0,0.0,0.0,0.15,0.0,0.0,0.09190991174436676,0.0,1996-07-25
0.06261848069008788,0.03035843579890572,-1.6984968357787491e-18,0.0,0.059693349980749655,0.03202947574445817,0.0,-2.0917266132236484e-18,0.035636917331453945,0.040040954370228955,-1.9365319378227248e-18,0.0,0.0,0.0,0.0,0.04154702021390375,0.12291812662728373,0.0225224443728152,0.13888884558365608,0.15,0.05163558757736627,3.92285164254043e-18,0.0,3.685451251337683e-19,0.0,0.15,0.0,0.0,0.0621103617090905,0.0,1996-08-23
0.05893169152039018,0.03326374590926479,0.0,0.0,0.059484042853312095,0.03053709788028368,4.842795977403701e-18,0.0,0.05638970028358219,0.04447750505679074,6.418913372958961e-19,6.776778484582917e-18,0.0,0.0,0.0,0.044600669034844796,0.11874197054702869,0.01910959033944478,0.13009757013825723,0.15,0.04791775287716428,1.2850583926260819e-19,0.0,0.0,0.0,0.15,0.0,0.0,0.056448663559636486,0.0,1996-09-24
0.05828402751726278,0.039797221647660384,8.524272211385835e-20,0.0,0.06187602005493191,0.029553191366827086,0.0,0.0,0.06799061342439496,0.028508008443362827,0.0,-8.893834378952324e-20,0.0,0.0,0.0,0.05831065178553453,0.11769307866806439,0.013579905467825696,0.12467475316628039,0.15,0.02468515613687279,-3.1402525108429974e-20,-3.876522066831397e-20,4.042510246762866e-19,0.0,0.15,0.0,0.0,0.07504737232098224,0.0,1996-10-23
