Date,Gross_Return_1N,TC_Drag_1N,Net_Return_1N,Cumulative_Net_Wealth_1N,Gross_Return_MinVar,TC_Drag_MinVar,Net_Return_MinVar,Cumulative_Net_Wealth_MinVar,Gross_Return_NominalCVaR,TC_Drag_NominalCVaR,Net_Return_NominalCVaR,Cumulative_Net_Wealth_NominalCVaR,Gross_Return_FiniteRegime,TC_Drag_FiniteRegime,Net_Return_FiniteRegime,Cumulative_Net_Wealth_FiniteRegime,Gross_Return_RobustSIP,TC_Drag_RobustSIP,Net_Return_RobustSIP,Cumulative_Net_Wealth_RobustSIP
2018-09-07,-0.0038425085969301387,1.4708136489104782e-5,-0.0038572167334192434,11.449924298691608,0.0182200296359889,4.337551144899093e-5,0.018176654124539907,10.962247460467324,0.0185199387782351,0.00014020319174957999,0.01837973558648552,11.768310825748,0.014208174919613237,3.312500634403966e-5,0.014175049913269197,12.482461880702969,0.00946770821480758,6.068639593771498e-6,0.009461639575213808,12.455995523887315
2018-10-08,-0.0049033559719493525,1.2569073311828406e-5,-0.004915925045261181,11.393637329065324,0.003254832004428776,0.0001276223344540507,0.003127209669974725,10.996528706730354,-0.0013348731731681607,0.00016230209546707098,-0.0014971752686352316,11.750691601826077,-0.0016641687868742538,8.74739376634943e-5,-0.0017516427245377482,12.460597067165315,0.012034541779749386,4.718820065824955e-6,0.01202982295968356,12.60583894482629
2018-11-06,-0.03883458797701267,1.2883723466024127e-5,-0.03884747170047869,10.951023325358943,0.008417950193351675,6.617060724346184e-5,0.008351779586108214,11.088369290701277,0.001675100283666353,1.8610572741093196e-5,0.00165648971092526,11.770156501560757,0.008483248145352285,8.876040310805071e-5,0.008394487742244234,12.565197396506678,-0.027129810681874367,1.7266585632892546e-5,-0.027147077267507258,12.263627260969338
2018-12-07,-0.05524867189745841,1.9368196316669076e-5,-0.05526804009377508,10.34578172914514,-0.01613718852399848,5.583307132655271e-5,-0.016193021595325034,10.908815087320013,-0.01674118060670482,0.0001370109655971586,-0.016878191572301977,11.57149754529144,-0.018322296250879555,0.00016316228453063411,-0.018485458535410188,12.33292396104431,-0.059306669901043274,1.800101067113276e-5,-0.05932467091171441,11.536091609528402
2019-01-09,-0.009350022271216507,1.7350840240615846e-5,-0.009367373111457123,10.248868931558542,-0.03863200348759299,5.458553620726189e-5,-0.038686589023800254,10.486790241300232,-0.04136921554082007,0.00015464523326198413,-0.04152386077408205,11.091004292273125,-0.03876386730519488,2.3710136922390003e-5,-0.03878757744211727,11.85455971781756,-0.04198196069745985,2.1117761964908735e-5,-0.04200307845942476,11.051540248538268
2019-02-08,0.04958159285072372,1.4312174407493565e-5,0.04956728067631623,10.756877494503883,0.05196410342415603,4.807892837620047e-5,0.051916024495779825,11.03122270034968,0.0532688784568498,6.751399800745842e-5,0.05320136445884234,11.68106085384093,0.0510271646857241,3.403810384121766e-5,0.05099312658188288,12.45906078208072,0.07945333518905828,1.5447775853789827e-5,0.0794378874132045,11.929451258544148
2019-03-12,0.02867716012709609,1.2541644887315389e-5,0.028664618482208776,11.065219283943694,0.02334739821049303,3.957076601178534e-5,0.023307827444481247,11.288336535551077,0.021766265551996566,5.2735954197344655e-5,0.021713529597799222,11.9346979144245,0.03568171917688412,6.700850721551108e-5,0.035614710669668606,12.902786627050341,0.027259334216018116,1.1229556501755057e-5,0.02724810465951636,12.254506194967558
2019-04-10,0.02885101274821089,1.1157898377536057e-5,0.028839854849833355,11.384338601974209,0.03442854002040008,1.3536641523381091e-5,0.034415003378876693,11.676824675563964,0.037251392345571954,1.1779882593935342e-5,0.03723961246297802,12.379141439620382,0.03514139173719433,1.5151843426350052e-5,0.03512623989376798,13.356013005410212,0.025181255374829847,2.2133332462247934e-5,0.025159122042367598,12.562818811895697
2019-05-10,-0.004880672768687644,9.59258783162711e-6,-0.004890265356519271,11.328666165302089,0.023097391801717437,1.1854909460651792e-5,0.023085536892256786,11.946390442396112,0.020146744626996727,7.562077590526099e-6,0.0201391825494062,12.628447228877816,0.009636854320228316,1.0078174729965796e-5,0.009626776145498351,13.484588352809661,-0.001415151504735257,1.1186852025224328e-5,-0.0014263383567604813,12.54489998155526
2019-06-11,-0.009017397806310723,1.5318465556360906e-5,-0.009032716271867084,11.226337538092215,0.018079379979958343,1.3859004314441945e-5,0.0180655209756439,12.162208209516452,0.020670896799255933,1.2397866099740134e-5,0.020658498933156192,12.889331992483008,0.01649234123643817,1.3433036894304824e-5,0.016478908199543865,13.70679964638425,-0.011834075403603705,1.0485048160349051e-5,-0.011844560451764054,12.396311155362394
2019-07-11,0.0287103383793188,1.3816242893701422e-5,0.0286965221364251,11.548494381765058,0.028609558374515398,1.1624350937306473e-5,0.028597934023578093,12.510022237473223,0.02660964187926962,1.1550112156607169e-5,0.026598091767113013,13.232163627635856,0.029363713101554723,4.111351364311248e-5,0.02932259958791161,14.108718644046903,0.02188679393234616,9.715299953699131e-6,0.021877078632392463,12.667506229259862
2019-08-09,-0.03980119582327679,8.833627281267873e-6,-0.03981002945055806,11.088748480317387,-0.008329207111057335,1.7585201275033683e-5,-0.008346792312332369,12.405603680034375,-0.006309802422090782,7.228418598334938e-6,-0.006317030840689117,13.148575641911036,-0.00786815085959458,7.877123437294099e-6,-0.007876027983031874,13.997597981201665,-0.01887397650756939,7.806960882252524e-6,-0.01888178346845164,12.428321119553715
2019-09-10,0.030312090397089264,1.7348431591830946e-5,0.030294741965497432,11.424679254248904,0.021726015450885816,1.3634774100623817e-5,0.021712380676785194,12.674958869660609,0.02344557030886496,4.6137652851748975e-5,0.02339943265601321,13.456244852166428,0.015442180978482156,3.592563765911477e-5,0.01540625534082304,14.213248549858246,0.024208781851563055,5.029222883855496e-6,0.0242037526286792,12.729133129521182
2019-10-09,-0.0315595454212797,1.3202616506109269e-5,-0.03157274803778581,11.063970734741986,-0.0073713293633761445,2.0219885066849654e-5,-0.007391549248442994,12.581271286953523,-0.006242441661481468,5.980764416922545e-5,-0.006302249305650693,13.371440242390197,-0.004837058608244682,2.642773648325142e-5,-0.004863486344727933,14.144122609621787,-0.009273990976110036,1.742105187093697e-5,-0.009291412027980972,12.610861508855777
2019-11-07,0.06349215663722263,1.4288256307986075e-5,0.06347786838091464,11.76628801281223,0.007174406012998347,2.197078740410675e-5,0.00715243522559424,12.671258014889087,0.005746104051402634,7.716667227992036e-5,0.005668937379122714,13.44724209979299,0.0013903439952713814,9.539951046174291e-6,0.001380804044225207,14.163652871323169,0.057715167226391584,9.084341537437923e-6,0.05770608288485415,13.338584928335225
2019-12-09,0.011664889597276629,2.290142437225784e-5,0.01164198817290437,11.903270998696378,0.02098455267268462,2.2204593789042946e-5,0.020962348078895576,12.936877335994689,0.023850386629501008,3.220841956163633e-5,0.02381817820993937,13.767530908558058,0.027966926533640857,2.7236262504019157e-5,0.02793969027113684,14.559380945655837,0.028240793249997953,2.052994351710289e-5,0.02822026330648085,13.7150033071487
