ESS_Min,Ann_Return_Decimal,Ann_Vol_Decimal,Sharpe,Max_DD_Decimal,Wealth,Turnover_Decimal,Avg_ESS,Min_ESS,Retained_Frac_Decimal
0.0,0.1127838486440769,0.1394567710550901,0.8087369855962281,-0.4168774504133401,25.04042479150415,0.094788523307627,83.02077929105957,2.182196450173535,1.0
10.0,0.1104160166451127,0.1391676753369068,0.793402752311626,-0.4171285340642008,23.28879839131749,0.0963949164702339,86.88895227219516,10.005027304091673,0.3927954913176587
20.0,0.110167372991391,0.1357818768371096,0.8113555030878902,-0.4083714734411643,23.45660345633352,0.1127268255321156,92.53593322100066,20.025921869571075,0.2753989305713444
40.0,0.1098094589417492,0.1325869713279038,0.8282070088936336,-0.459433034893395,23.529059530106416,0.1302319846095978,112.60593299236602,40.00116720663576,0.1826569708343107
