Window,Date,StateIdx,logVIX,Drawdown63,Total_Prob,ESS,Tail_ESS,Min_Euclidean_Dist,In_Convex_Hull
1345,2000-04-19,325,3.4517179506538107,0.09696989320122895,0.9999999999999998,22.21095359622117,1.0,0.007849020637482438,true
1366,2000-05-19,256,3.228964807889316,0.032323297733742984,1.0,188.1151882163742,9.97875949127881,0.006113240063344211,true
1366,2000-05-19,325,3.4517179506538107,0.09696989320122895,1.0,22.088223840497616,1.0,0.007849020637482438,true
1366,2000-05-19,315,3.3774669030656455,0.21548865155828656,1.0,3.808668515700402,1.0,0.10747470776374266,false
1387,2000-06-20,193,3.006211665124821,0.032323297733742984,1.0,168.90382063637955,11.017982333169236,0.0044932111279111205,true
1387,2000-06-20,325,3.4517179506538107,0.09696989320122895,1.0,21.659041029045515,1.0,0.007849020637482438,true
1387,2000-06-20,336,3.4517179506538107,0.21548865155828656,1.0,3.951513135425195,1.0,0.08430655629377766,false
1408,2000-07-20,169,2.931960617536656,0.0,1.0,251.80530807193324,22.31215215167827,0.00023367395857754047,true
1408,2000-07-20,325,3.4517179506538107,0.09696989320122895,0.9999999999999999,21.232736485234938,1.0,0.007849020637482438,true
1408,2000-07-20,336,3.4517179506538107,0.21548865155828656,1.0000000000000002,4.700251669405159,1.0,0.08430655629377766,false
1429,2000-08-18,148,2.8577095699484913,0.0,1.0,234.35859592679057,15.983526430326524,0.0031294928295509364,true
1429,2000-08-18,325,3.4517179506538107,0.09696989320122895,1.0000000000000002,20.91179881509171,1.0,0.007849020637482438,true
1429,2000-08-18,336,3.4517179506538107,0.21548865155828656,1.0000000000000002,4.915707923763523,1.0,0.08430655629377766,false
1450,2000-09-19,193,3.006211665124821,0.032323297733742984,1.0,174.94317484907543,10.36732457471872,0.0027016213789213053,true
1450,2000-09-19,325,3.4517179506538107,0.09696989320122895,0.9999999999999999,20.449833457212904,1.0,0.007849020637482438,true
1450,2000-09-19,357,3.5259689982419755,0.21548865155828656,1.0,5.380222878569619,1.0,0.06668784801882503,false
1471,2000-10-18,302,3.3774669030656455,0.0754210280454003,0.9999999999999999,43.81367641019418,2.1223810084324706,0.008390858981060857,true
1471,2000-10-18,357,3.5259689982419755,0.21548865155828656,1.0,5.5076472912412235,1.0,0.06668784801882503,false
1471,2000-10-18,325,3.4517179506538107,0.09696989320122895,1.0000000000000002,21.912313738388253,1.0,0.007849020637482438,true
1492,2000-11-16,256,3.228964807889316,0.032323297733742984,0.9999999999999998,176.30356056307278,9.625910753143197,0.006113240063344211,true
1492,2000-11-16,325,3.4517179506538107,0.09696989320122895,1.0,21.554362055747166,1.0,0.007849020637482438,true
1492,2000-11-16,357,3.5259689982419755,0.21548865155828656,1.0,5.115265358036848,1.0,0.06668784801882503,false
1513,2000-12-18,277,3.339449554737745,0.032323297733742984,1.0000000000000002,106.20070242126313,4.67576359754422,0.0070865056743258156,true
1513,2000-12-18,304,3.408524359574444,0.09696989320122895,1.0000000000000002,21.93881539681088,1.0,0.004054935933957038,true
