Return,Return_Gross,Turnover
0.018086219763615838,0.018779550420134017,0.6933306565181782
0.03228263690451788,0.03239705871981502,0.11442181529713776
0.03419535468225892,0.0342710972114888,0.07574252922988092
0.02108711150434477,0.02113038859794547,0.0432770936006997
0.023177669569761996,0.023219862225297483,0.04219265553548672
0.024819565140699537,0.024835742968742913,0.01617782804337734
0.026847025802742792,0.026880120263299778,0.03309446055698691
0.007911289002786466,0.008000590430812693,0.08930142802622774
0.041980924409083166,0.042150795413100184,0.16987100401701924
0.001331529213930445,0.0017612653760969987,0.42973616216655364
0.032598787217923426,0.03292052508982035,0.32173787189692804
0.029276008634442567,0.02941763741979453,0.1416287853519607
0.017452272997456282,0.017587600762758004,0.13532776530172144
0.033921231651138646,0.034136649522859,0.21541787172035026
0.008867096425843277,0.008928726489492167,0.06163006364888965
0.004340298314798474,0.004678914318863692,0.338616004065218
0.03543651162874124,0.035607915908804744,0.17140428006350755
-0.02711878148175932,-0.02696632041561997,0.15246106613935068
-0.05092450240557267,-0.05076996359130992,0.15453881426275165
0.050076486965037074,0.05028830555363184,0.21181858859476807
0.02487911210301464,0.025032195438253746,0.1530833352391068
0.021144287291398806,0.021223587697831725,0.07930040643292068
0.04748593182887815,0.04759822214490983,0.11229031603168138
0.005719240775878151,0.005860490265828355,0.1412494899502042
0.027950198644948267,0.02818765141888635,0.23745277393808328
0.034561522379113294,0.03457797674694407,0.016454367830777212
-0.011226559314955616,-0.011120524698655765,0.10603461629985117
-0.0514775610283364,-0.05144478011813636,0.03278091020004157
0.08246971099403204,0.08265664953704777,0.18693854301572105
0.03236335011832219,0.03237619439252559,0.012844274203398948
0.04051741406474463,0.040581430896338144,0.06401683159351568
-0.006811642416028396,-0.006755366051826361,0.05627636420203495
0.024213835630138777,0.02439445787237804,0.18062224223926215
0.007593119306319148,0.00763782883022901,0.044709523909862166
-0.032745642840589444,-0.032634422564464916,0.11122027612452798
-0.01979752931466992,-0.019549672934626394,0.24785638004352495
-0.004715118706740328,-0.0044482864490831275,0.2668322576572004
0.06304005561293664,0.06332661294324637,0.28655733030973174
0.048447289006703094,0.04863564133708609,0.1883523303829955
-0.01990020046589942,-0.01977649691431871,0.12370355158071172
0.01380267380771958,0.0141101172354412,0.30744342772161914
0.022510086466517743,0.02288590205705976,0.37581559054201547
-0.006992087422821209,-0.006899149767586099,0.09293765523510986
-0.045720699485785325,-0.04549939557860627,0.22130390717905132
-0.05113742938546548,-0.051023216761875934,0.11421262358954457
0.02803638924823808,0.028497357984405003,0.4609687361669213
0.06933250790313078,0.06955647752292693,0.22396961979615215
-0.014109228156183165,-0.014072265006379037,0.03696314980412915
-0.03832701681526014,-0.03811991503847578,0.20710177678436043
-0.029754292888604542,-0.029693603591714357,0.06068929689018608
0.04067520643243195,0.04080976286047644,0.13455642804449028
0.036127838472868386,0.036336255872893464,0.20841740002507994
-0.01608995811606319,-0.0159196769642862,0.17028115177699127
0.01369527306337806,0.013901007979990831,0.20573491661277038
-0.012940560088241118,-0.012823754409231225,0.11680567900989249
-0.02004950403170431,-0.020001662064723313,0.04784196698099528
-0.04635152611073437,-0.046302202104889556,0.049324005844813855
-0.0376659948596171,-0.03753239222617033,0.13360263344676893
0.053089031167754916,0.053169499101682005,0.08046793392708695
-0.024314073138224694,-0.024220949615505916,0.09312352271877765
-0.010139639214143181,-0.010047525000578594,0.09211421356458756
-0.06656081045485637,-0.06647368732784908,0.08712312700728943
0.08181847050180321,0.08191187262327859,0.09340212147537579
0.023236902309956974,0.02332215550964145,0.08525319968447875
0.023171727662815583,0.023400541197677205,0.22881353486162312
-0.0010839195009542549,-0.0009926958395630736,0.09122366139118135
-0.014040836336753005,-0.01396198534461146,0.0788509921415448
0.0379435669294417,0.038011484532028295,0.06791760258659273
-0.00834209075142612,-0.008264046608836284,0.07804414258983472
-0.006330414747905074,-0.006239604696317125,0.0908100515879496
0.04961808146058332,0.0497366983970251,0.11861693644178242
0.05642865874462684,0.056509926068075256,0.08126732344841618
-0.020198899388579845,-0.020148307535369003,0.05059185321084024
0.040281535504500615,0.04040567211575952,0.12413661125890166
-0.043946826017680685,-0.04385624410771949,0.09058190996119861
0.06885781297645069,0.06902162622015107,0.1638132437003727
0.03596852859527946,0.03604369345221592,0.07516485693646496
-0.04500670601153124,-0.044963768116979,0.04293789455224711
-0.0005915793560892702,-0.0005400188701740749,0.05156048591519531
0.024500315038682895,0.02463121812628377,0.13090308760087604
-0.07732264484014477,-0.0772401831790257,0.08246166111906364
0.009374794777229432,0.00952643845594392,0.15164367871448667
0.0268593981413225,0.02687750669019162,0.01810854886912392
0.03669352940943746,0.03678635489316462,0.09282548372715987
-0.0013478879070793848,-0.0013376003678495785,0.010287539229806294
0.04934137715354911,0.049432299608697994,0.09092245514888117
0.027911713236139352,0.027931655888383755,0.019942652244402753
0.01651017955947279,0.016546693787138356,0.03651422766556547
-0.02199513260265411,-0.021909937843667016,0.08519475898709605
-0.07856059399820614,-0.07851633688025361,0.0442571179525275
-0.09301276957655111,-0.09289014917835958,0.12262039819152507
0.0358791846653603,0.03615947924290075,0.28029457754044756
-0.059006282207058613,-0.05895105029274783,0.055231914310781616
0.015729743982413162,0.015785858854538537,0.056114872125375255
-0.006776047491492227,-0.006727901229987232,0.04814626150499476
0.05021856917758201,0.050385351596928585,0.16678241934657834
-0.04849308987877202,-0.04843086049272993,0.06222938604208265
-0.04905657022561617,-0.048997881357323414,0.05868886829275814
0.019226506750906737,0.01924160817286391,0.015101421957172389
0.048402103146622535,0.04861356264509076,0.21145949846822254
0.10968905405461206,0.10970082345402976,0.011769399417703084
0.002561450975990377,0.002586254746274941,0.02480377028456399
-0.008945005548155607,-0.008929545886398715,0.015459661756891594
0.046193669941266925,0.04621297498191046,0.01930504064353765
0.02352866589521438,0.023579445514285258,0.05077961907087908
0.03786165629839496,0.038027362443603385,0.16570614520842414
0.043307838963824744,0.043334884869423274,0.027045905598526692
0.03417516878628112,0.034211756504733515,0.03658771845239287
-0.007888154209209769,-0.007870138595877152,0.01801561333261757
0.04052274421504224,0.040591937078032325,0.06919286299008273
0.014326201627981197,0.014336435196003805,0.010233568022608186
-0.011496672718253097,-0.011457098001391497,0.03957471686160002
-0.009487181842795617,-0.009462795931772572,0.024385911023044906
0.015714848201221834,0.015749029927259572,0.03418172603773774
-0.025477844897663655,-0.02546660186919658,0.011243028467073096
0.03521724809140686,0.03522872992163384,0.011481830226976842
0.007322770106600575,0.007362178633727456,0.03940852712688153
-0.006100318890487142,-0.006047944616386469,0.05237427410067258
0.061022198205831525,0.06103490208029738,0.01270387446586008
0.0037658564097819984,0.0037807550004045343,0.01489859062253589
0.023768478887371807,0.023777471113350268,0.008992225978462247
0.05315549065955346,0.05317066832554396,0.015177665990497365
-0.03320051367382486,-0.03313961066244997,0.06090301137488782
-0.014532267280168841,-0.01448071258348882,0.051554696680021786
0.007347648321023662,0.007364740074931042,0.017091753907380446
0.008713903895708456,0.0087201582319274,0.006254336218943659
0.03695547281434333,0.036972377878285556,0.01690506394222651
0.009923876591926242,0.009933813197250618,0.009936605324375273
0.02870466728967717,0.028715289894267082,0.01062260458991042
-0.04239150713946089,-0.0423731762416919,0.018330897768990884
0.04235625685312871,0.04238656821614839,0.030311363019683814
0.017993820744742924,0.01800715763225602,0.013336887513098581
0.026507427125504874,0.02652009181428827,0.012664688783397543
-0.01254172073682343,-0.012524885616546078,0.016835120277352348
0.03386173739828668,0.033880914831716735,0.019177433430054715
0.014555110069755116,0.014641026498382947,0.08591642862783164
-0.038716391161462374,-0.03854408174606183,0.17230941540054207
0.023033559954438034,0.02305118161213593,0.017621657697896358
0.019401273713483755,0.019476505424374624,0.07523171089086753
0.021332412018356853,0.02136585727853113,0.03344526017427718
-0.03450156414311813,-0.03448498644385822,0.016577699259905977
0.04932117123220388,0.04961755925739619,0.2963880251923146
0.03021125029668223,0.03030940370665225,0.0981534099700194
-0.002210604483798603,-0.0021892799257852147,0.02132455801338811
0.03859400619427165,0.03868564061367663,0.09163441940498142
-0.017198111875117408,-0.017143246839137816,0.05486503597959151
0.040996345581437665,0.04110011626669574,0.10377068525807297
0.035927934498406054,0.03598554759433581,0.05761309592975773
0.018131448312435974,0.018178618885167364,0.04717057273138933
0.014270813076323172,0.014323094646072398,0.052281569749227076
-0.0455023975526149,-0.045313626599359,0.1887709532558937
0.004833118345699952,0.005082203115778672,0.2490847700787192
0.0678252702139442,0.06805437627514554,0.22910606120134175
0.008992780182530215,0.009210878676866985,0.218098494336769
0.014111664516893753,0.014432115628673303,0.32045111177954944
-0.029155881662211107,-0.028988373284110636,0.1675083781004729
-0.04043003532570589,-0.04041774256854358,0.012292757162310639
-0.0019429055711324406,-0.0017729427627821703,0.16996280835027033
0.03551296301844418,0.03564234361816965,0.1293805997254711
-0.01739099395980529,-0.017178852735977856,0.2121412238274365
0.009000479381241266,0.009054926766555838,0.05444738531457139
-0.0698482359209866,-0.06980597716590642,0.04225875508018209
0.060638864271808514,0.06078964746551341,0.1507831937048918
-0.011483132746788633,-0.011437013255927164,0.046119490861469124
-0.05282434097846396,-0.05273967777945754,0.08466319900642302
-0.10064564202260443,-0.10041841401440033,0.22722800820409994
-0.06693732540988265,-0.06677293024096609,0.16439516891655506
0.05904210809991882,0.05920625566688065,0.16414756696182883
-0.07622260689784227,-0.07616370557973107,0.05890131811119845
-0.12642856193190588,-0.12633862960458964,0.0899323273162421
0.1370976642686062,0.13724263179743157,0.144967528825379
0.03762657441632213,0.0376514494380733,0.02487502175117204
0.05679858603717064,0.056824301468274996,0.025715431104355896
-0.01987235936850538,-0.019859100669826546,0.013258698678836254
0.07234642512206586,0.07235812043546663,0.011695313400767737
0.005762729124479434,0.005770087586441042,0.007358461961607818
0.03899744694793571,0.03900328683349952,0.005839885563812555
0.004903593572186068,0.004935757581597144,0.03216400941107683
0.05917559821505453,0.059211589755559846,0.035991540505312315
0.013952933544192915,0.013988290335259279,0.03535679106636288
-0.028929173108874103,-0.02892055254994641,0.008620558927693448
0.06151818731874067,0.061526395988755755,0.008208670015086225
0.02633226484448923,0.026339343613310806,0.007078768821575543
-0.035655611629706166,-0.03564634224693852,0.009269382767642203
-0.046469724686277504,-0.04641139030557895,0.058334380698556544
0.01656527469435956,0.01657327683569343,0.008002141333867993
0.04938425102626279,0.04939686432998447,0.01261330372167939
0.014992718409008109,0.01500296547440172,0.01024706539361115
0.040418425004926914,0.04042734224226763,0.008917237340710898
0.035372368746695304,0.035379966592841816,0.0075978461465100525
0.01027390275133066,0.010282674826584737,0.008772075254075362
0.014572478855038705,0.014586317827733009,0.013838972694304272
-0.003787984511823095,-0.003715414787914595,0.07256972390850011
0.022650045042176607,0.022669315614721075,0.019270572544468824
0.03229205780534976,0.03236087206088967,0.0688142555399073
0.03108515159285689,0.031090469176863644,0.005317584006754861
-0.006060519405032202,-0.0060536949440392895,0.006824460992911792
0.040662568992380486,0.04066769613718013,0.005127144799644143
-0.07966844640227917,-0.0796601300195463,0.00831638273286539
0.02490702485691715,0.024917453772660858,0.010428915743705726
-0.02787251122498404,-0.02786823184507836,0.004279379905680926
0.06049238777892867,0.060503009187731216,0.010621408802544311
0.024994992014376122,0.025006855836016584,0.011863821640461101
0.03052677062907563,0.030534731978174134,0.00796134909850544
0.024341463225727854,0.024347264059110696,0.005800833382842527
0.013673253644572156,0.013687198907292863,0.013945262720707126
0.045711796709195035,0.04572647209325109,0.014675384056054147
-0.0030739008544435347,-0.0030678831585566613,0.0060176958868732935
-0.04041476177267545,-0.04040840575697624,0.006356015699212618
0.05796470892089159,0.05797519240976534,0.010483488873755754
0.012140880747726644,0.01215313403377638,0.012253286049736925
0.006420170091235434,0.006428433888618912,0.00826379738347783
0.02357775733876944,0.02358536690951496,0.007609570745518664
-0.023277251893503135,-0.02327149278745755,0.005759106045585209
0.013351110451364192,0.013358579078126542,0.007468626762350654
0.016495861870326325,0.0165019674958109,0.0061056254845736
0.04415876746920541,0.04416870120690075,0.009933737695340464
0.039807093182220234,0.03981374501518786,0.006651832967628203
0.03039574960284141,0.030401184577403706,0.0054349745622979395
